id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1235716715415105536,Australia_21,"Have you thought about how we’ll meet the 21st Century challenges of climate change, plus food, water and energy security? Australia needs to look at its landscapes in new ways: https://t.co/WiUZsDSh2S
#ClimateChange #Sustainability https://t.co/jnvhN1cu6r",Thu Mar 05 23:59:58 +0000 2020,05/03/2020 23:59:58,,,,,186716353,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",http://pbs.twimg.com/profile_images/763199543471054849/XvRapTUi_normal.jpg,2612,1959,Canberra,http://twitter.com/Australia_21/statuses/1235716715415105536,"{""hashtags"":[{""text"":""ClimateChange"",""indices"":[202,216]},{""text"":""Sustainability"",""indices"":[217,232]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/WiUZsDSh2S"",""expanded_url"":""https://buff.ly/2PRX9Kf"",""display_url"":""buff.ly/2PRX9Kf"",""indices"":[178,201]}],""media"":[{""id"":1235716713964081200,""id_str"":""1235716713964081153"",""indices"":[233,256],""media_url"":""http://pbs.twimg.com/media/ESYlzeLXkAEI09G.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ESYlzeLXkAEI09G.jpg"",""url"":""https://t.co/jnvhN1cu6r"",""display_url"":""pic.twitter.com/jnvhN1cu6r"",""expanded_url"":""https://twitter.com/Australia_21/status/1235716715415105536/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":425,""h"":282,""resize"":""fit""},""large"":{""w"":425,""h"":282,""resize"":""fit""},""medium"":{""w"":425,""h"":282,""resize"":""fit""}}}]}"
1235716674420006912,Shirley08391760,"RT @The_taX_Files: Not only did #ScottyFomMarketing fail to ""put the fire out"" on #climateChange &amp; #AustralianFires he literally shut shop on all future attempts to extinguish fires &amp; address #ClimateChange when he stopped funding the same support services &amp; backed #Coal over everything else https://t.co/CxnJSRfO4R",Thu Mar 05 23:59:48 +0000 2020,05/03/2020 23:59:48,,,,,1122054681180565505,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1134742705068634112/7wyIVjU2_normal.jpg,261,256,"Jindabyne, New South Wales",http://twitter.com/Shirley08391760/statuses/1235716674420006912,"{""hashtags"":[{""text"":""ScottyFomMarketing"",""indices"":[32,51]},{""text"":""climateChange"",""indices"":[82,96]},{""text"":""AustralianFires"",""indices"":[103,119]}],""symbols"":[],""user_mentions"":[{""screen_name"":""The_taX_Files"",""name"":""💧Fox Moulder 🔥"",""id"":3013153314,""id_str"":""3013153314"",""indices"":[3,17]}],""urls"":[]}"
1235716603825672192,aileenwalsh16,RT @terraconcern: Professor Will Steffen gave talk in Goulburn last night #ClimateChange 2020 “why we have an emergency”. Organised by Citizens’ Climate Lobby. Around 100 adults present heard scientific evidence supporting drastic action cutting emissions desperately required! #ClimateEmergency https://t.co/A4ycEltTX8,Thu Mar 05 23:59:31 +0000 2020,05/03/2020 23:59:31,,,,,3024513774,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1206032443225985024/UvW7wrSj_normal.jpg,732,1650,"Melbourne, Victoria",http://twitter.com/aileenwalsh16/statuses/1235716603825672192,"{""hashtags"":[{""text"":""ClimateChange"",""indices"":[74,88]}],""symbols"":[],""user_mentions"":[{""screen_name"":""terraconcern"",""name"":""Ausenviroman"",""id"":1076726631195041800,""id_str"":""1076726631195041792"",""indices"":[3,16]}],""urls"":[]}"
1235716581264633856,RAAPTI,"RT @zartajgulwazir: وزیر اعظم موسمیاتی تبدیلی کے چیلنجز سے بخوبی واقف ہیں۔ شروع میں وجوہات بتائیں کہ مجھے اس وزارت کے لئے کیوں چنا۔

The Prime Minister has always had a clear vision about #ClimateChange. When I enquired of him why he chose me for this Ministry, he gave me a whole raft of reasons. 🇵🇰 https://t.co/9AOELTWjkl",Thu Mar 05 23:59:26 +0000 2020,05/03/2020 23:59:26,,,,,802303884995731456,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1237871731211210752/b-yxKare_normal.jpg,753,1264,"Lahore, Pakistan",http://twitter.com/RAAPTI/statuses/1235716581264633856,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""zartajgulwazir"",""name"":""Zartaj Gul Wazir"",""id"":714996735,""id_str"":""714996735"",""indices"":[3,18]}],""urls"":[]}"
1235716553070366721,prollyhalal,"RT @majidahhashim: Thousands of #RedJellyfish have washed up to the beaches of #Labuan. These are unknown non-native species.

In the last few months, #ClimateChange has brought #orcas, the deadly #PortugueseManOfWar and now this to our shores. Why haven't we declared a #ClimateEmergency yet?! https://t.co/zP91KPISoK",Thu Mar 05 23:59:19 +0000 2020,05/03/2020 23:59:19,,,,,522793362,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1140563800828997632/eMNaqzHp_normal.jpg,539,680,,http://twitter.com/prollyhalal/statuses/1235716553070366721,"{""hashtags"":[{""text"":""RedJellyfish"",""indices"":[32,45]},{""text"":""Labuan"",""indices"":[79,86]}],""symbols"":[],""user_mentions"":[{""screen_name"":""majidahhashim"",""name"":""Majidah Hashim"",""id"":73320704,""id_str"":""73320704"",""indices"":[3,17]}],""urls"":[]}"
1235716548402139136,giddeygirl,"RT @ourANU: Join #ANUExperts for a night of science stories in Canberra. Meredith Hope will reveal what the Murray-Darling river's ""song"" can tells us about its health &amp; @bec_colvin will explore how #climatechange became so polarised in Australia. @ANUFennerSchool @ANUCrawford https://t.co/Qde0gwulro",Thu Mar 05 23:59:18 +0000 2020,05/03/2020 23:59:18,,,,,125515417,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1145979944675106816/NOhahfkj_normal.jpg,2589,4999,"On a beach, I wish. Coalcliff.",http://twitter.com/giddeygirl/statuses/1235716548402139136,"{""hashtags"":[{""text"":""ANUExperts"",""indices"":[17,28]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ourANU"",""name"":""ourANU"",""id"":2893684442,""id_str"":""2893684442"",""indices"":[3,10]}],""urls"":[]}"
1235716528957526016,Britanniacomms,"BBC News - Climate change: Where we are, in seven charts and what you can do to help https://t.co/bTKnybjYeS #climatechange #environment https://t.co/WYkaGv6hVx",Thu Mar 05 23:59:13 +0000 2020,05/03/2020 23:59:13,,,,,1623145514,,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",http://pbs.twimg.com/profile_images/940319862487793664/5f2sMDvc_normal.jpg,74316,87590,"London, UK and Worldwide",http://twitter.com/Britanniacomms/statuses/1235716528957526016,"{""hashtags"":[{""text"":""climatechange"",""indices"":[109,123]},{""text"":""environment"",""indices"":[124,136]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/bTKnybjYeS"",""expanded_url"":""https://www.bbc.co.uk/news/science-environment-46384067"",""display_url"":""bbc.co.uk/news/science-e…"",""indices"":[85,108]}],""media"":[{""id"":1235716527372066800,""id_str"":""1235716527372066821"",""indices"":[137,160],""media_url"":""http://pbs.twimg.com/media/ESYlonEXYAU50XY.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ESYlonEXYAU50XY.jpg"",""url"":""https://t.co/WYkaGv6hVx"",""display_url"":""pic.twitter.com/WYkaGv6hVx"",""expanded_url"":""https://twitter.com/Britanniacomms/status/1235716528957526016/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":660,""h"":371,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":660,""h"":371,""resize"":""fit""},""small"":{""w"":660,""h"":371,""resize"":""fit""}}}]}"
1235716522066079744,gayuhputra,"RT @MikeHudema: Kenya is planting trees with seed balls covered in charcoal dust to keep animals from eating them and to fight #climatechange and combat #deforestation.

We have the solutions, let's get busy and #ActOnClimate.

#ClimateAction #climate #energy #GreenNewDeal #nature https://t.co/UaTmr0pNmk",Thu Mar 05 23:59:12 +0000 2020,05/03/2020 23:59:12,,,,,74167210,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/815758683372011520/7llOHw4x_normal.jpg,503,526,http://gayuh.putranto.net,http://twitter.com/gayuhputra/statuses/1235716522066079744,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""MikeHudema"",""name"":""Mike Hudema"",""id"":15088481,""id_str"":""15088481"",""indices"":[3,14]}],""urls"":[]}"
1235716508455747584,NAJ562,"RT @BathLabourParty: @DominicTristram Friends of the Earth have rated Labour’s policies to tackle #ClimateChange the best out of all of the parties, including the Greens. 
#ClimateEmergency
https://t.co/SNm3CwKL7z",Thu Mar 05 23:59:08 +0000 2020,05/03/2020 23:59:08,,,,,219266194,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1219969132491354113/_JK5WLgI_normal.jpg,19318,3730,"Bath, England",http://twitter.com/NAJ562/statuses/1235716508455747584,"{""hashtags"":[{""text"":""ClimateChange"",""indices"":[98,112]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BathLabourParty"",""name"":""Bath Labour Party"",""id"":395452660,""id_str"":""395452660"",""indices"":[3,19]},{""screen_name"":""DominicTristram"",""name"":""Dom Tristram"",""id"":5650042,""id_str"":""5650042"",""indices"":[21,37]}],""urls"":[]}"
1235716503460171777,marybar41015771,"RT @Ryanintheus: Watch this video. 
It was made by @NASA 
Wait for it... 
And then you see it.
Our house is on fire people! 🔥🔥
It’s time to act!

#ClimateCrisis #ClimateChange #ClimateEmergency #ClimateAction #ClimateStrike #climate #GreenNewDeal #nature #GlobalWarming
 https://t.co/SVhAG8ndcI",Thu Mar 05 23:59:07 +0000 2020,05/03/2020 23:59:07,,,,,999672571208482816,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1076180211417268224/P6MN27V9_normal.jpg,1860,1841,,http://twitter.com/marybar41015771/statuses/1235716503460171777,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Ryanintheus"",""name"":""Ryan Hodgson"",""id"":58569413,""id_str"":""58569413"",""indices"":[3,15]},{""screen_name"":""NASA"",""name"":""NASA"",""id"":11348282,""id_str"":""11348282"",""indices"":[51,56]}],""urls"":[]}"
1235716485131038720,aileenwalsh16,"RT @Alex_Verbeek: 🌏

Start your day by watching two minutes of stunning nature in this beautiful video about World Wildlife Day. 

🦛🐅🐡🐢🦒🦍🦋🦎🐜🐝🦔🦜🐿

#WorldWildlifeDay #biodiversity #wildlife #animals #nature #SDGs #climatechange #sustainability #TuesdayThoughts

https://t.co/rc2bnmqCUm",Thu Mar 05 23:59:03 +0000 2020,05/03/2020 23:59:03,,,,,3024513774,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1206032443225985024/UvW7wrSj_normal.jpg,732,1650,"Melbourne, Victoria",http://twitter.com/aileenwalsh16/statuses/1235716485131038720,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Alex_Verbeek"",""name"":""Alexander Verbeek 🌍"",""id"":326665662,""id_str"":""326665662"",""indices"":[3,16]}],""urls"":[]}"
1235716314653773824,kgertler,"Chilling sounds – At a music festival in Norway, the instruments are made from ice https://t.co/fRKgO2dF2J #climatechange #music",Thu Mar 05 23:58:22 +0000 2020,05/03/2020 23:58:22,,,,,17068579,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/2525318280/r3w2k6yy7k1qu5kmszn3_normal.png,5846,6415,Toronto,http://twitter.com/kgertler/statuses/1235716314653773824,"{""hashtags"":[{""text"":""climatechange"",""indices"":[107,121]},{""text"":""music"",""indices"":[122,128]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/fRKgO2dF2J"",""expanded_url"":""https://www.economist.com/prospero/2020/02/11/at-a-music-festival-in-norway-the-instruments-are-made-from-ice"",""display_url"":""economist.com/prospero/2020/…"",""indices"":[83,106]}]}"
1235716310606041088,JoshDaCat,"RT @Alex_Verbeek: 🌎

New animation showing CO₂ concentration from the Industrial Revolution to present day using particle densities.

Follow @PixelMnM and @kevpluck (and @simongerman600, also because he mentions his sources for his great tweets)

#ClimateChange #science https://t.co/LIs12TYRFu",Thu Mar 05 23:58:21 +0000 2020,05/03/2020 23:58:21,,,,,227259371,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1081359223689113601/mA_0egwI_normal.jpg,1455,1725,"Hobart, Australia",http://twitter.com/JoshDaCat/statuses/1235716310606041088,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Alex_Verbeek"",""name"":""Alexander Verbeek 🌍"",""id"":326665662,""id_str"":""326665662"",""indices"":[3,16]}],""urls"":[]}"
1235716245011513344,nexus6_007,"RT @TimmermansEU: Fighting #ClimateChange is not about saving the planet. The planet can take care of itself. It is about people and saving humanity. It is a huge challenge, but it is one we can fix.",Thu Mar 05 23:58:05 +0000 2020,05/03/2020 23:58:05,,,,,2248348945,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1178256865395904512/zCj9heFm_normal.jpg,146,148,REO,http://twitter.com/nexus6_007/statuses/1235716245011513344,"{""hashtags"":[{""text"":""ClimateChange"",""indices"":[27,41]}],""symbols"":[],""user_mentions"":[{""screen_name"":""TimmermansEU"",""name"":""Frans Timmermans"",""id"":1391776140,""id_str"":""1391776140"",""indices"":[3,16]}],""urls"":[]}"
1235716230343872512,mingo_sierra,"RT @JosephPrigith: Loss of Arctic sea ice owing to #climatechange is the primary threat to polar bears throughout their range.

As an apex predator at the top of the food web, polar bears can signal that there are problems in the Arctic marine ecosystem.

#Extinction
#GlobalWarming
#Polarbears https://t.co/Baiu6SScTi",Thu Mar 05 23:58:02 +0000 2020,05/03/2020 23:58:02,,,,,1052364449724563456,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1151554095804645377/JZk-XzUo_normal.jpg,266,384,Planet Earth,http://twitter.com/mingo_sierra/statuses/1235716230343872512,"{""hashtags"":[{""text"":""climatechange"",""indices"":[51,65]}],""symbols"":[],""user_mentions"":[{""screen_name"":""JosephPrigith"",""name"":""Prigith Joseph"",""id"":946751761490079700,""id_str"":""946751761490079744"",""indices"":[3,17]}],""urls"":[]}"
1235716228385304581,SCCAWatCom,#WorldWaterDay #WWD2020 #ClimateCrisis #ClimateAction #ClimateChange https://t.co/kffV4bBCsw,Thu Mar 05 23:58:02 +0000 2020,05/03/2020 23:58:02,,,,,1115325724359966720,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",http://pbs.twimg.com/profile_images/1135304767591239680/Bj6FVq7p_normal.png,125,73,,http://twitter.com/SCCAWatCom/statuses/1235716228385304581,"{""hashtags"":[{""text"":""WorldWaterDay"",""indices"":[0,14]},{""text"":""WWD2020"",""indices"":[15,23]},{""text"":""ClimateCrisis"",""indices"":[24,38]},{""text"":""ClimateAction"",""indices"":[39,53]},{""text"":""ClimateChange"",""indices"":[54,68]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1235716226707533800,""id_str"":""1235716226707533824"",""indices"":[69,92],""media_url"":""http://pbs.twimg.com/media/ESYlXHAWsAAddAR.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ESYlXHAWsAAddAR.jpg"",""url"":""https://t.co/kffV4bBCsw"",""display_url"":""pic.twitter.com/kffV4bBCsw"",""expanded_url"":""https://twitter.com/SCCAWatCom/status/1235716228385304581/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":481,""h"":680,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":600,""h"":848,""resize"":""fit""},""medium"":{""w"":600,""h"":848,""resize"":""fit""}}}]}"
1235716194419855361,mandijel,"RT @ChidiObihara: My petition asking @UKParliament to debate and – “Publish new #carbonbudgets linked to the #ParisAgreement and #ClimateChange Act” - Has been published.

Click this link to sign it
https://t.co/RBnJxJhGiW

It maybe the most important UK #environmental petition of the year.",Thu Mar 05 23:57:53 +0000 2020,05/03/2020 23:57:53,,,,,224439773,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/957727805499899904/mflnQruZ_normal.jpg,400,459,,http://twitter.com/mandijel/statuses/1235716194419855361,"{""hashtags"":[{""text"":""carbonbudgets"",""indices"":[80,94]},{""text"":""ParisAgreement"",""indices"":[109,124]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ChidiObihara"",""name"":""Green_Chidi 🌐+💚+⚖=🌍"",""id"":72904192,""id_str"":""72904192"",""indices"":[3,16]},{""screen_name"":""UKParliament"",""name"":""UK Parliament"",""id"":6467332,""id_str"":""6467332"",""indices"":[37,50]}],""urls"":[]}"
1235716109006966785,ghostbat68,"RT @MikeHudema: Switzerland is wrapping glaciers in blankets to stop them melting.

The #climate crisis threatens everything we love. Let's do something about it. #GreenNewDeal

#ActOnClimate #climatechange #energy #tech #climatestrike #PanelsNotPipelines #Go100Re https://t.co/xJ9AEVXHbp",Thu Mar 05 23:57:33 +0000 2020,05/03/2020 23:57:33,,,,,863447222,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/640591558530592768/7X6T7p95_normal.jpg,1353,2958,Earth,http://twitter.com/ghostbat68/statuses/1235716109006966785,"{""hashtags"":[{""text"":""climate"",""indices"":[88,96]}],""symbols"":[],""user_mentions"":[{""screen_name"":""MikeHudema"",""name"":""Mike Hudema"",""id"":15088481,""id_str"":""15088481"",""indices"":[3,14]}],""urls"":[]}"
1235715970770984961,1mcg8,"RT @KimPerrotta57: New study finds that nearly 10% of the 21,525 BC oil and gas wells tested are leaking; releasing the equivalent of 75,000 tonnes of CO2/year; equivalent to emissions from 17,000 passenger vehicles. #Fracking @CAPE_doctors #ClimateChange https://t.co/Sgf4h812rm",Thu Mar 05 23:57:00 +0000 2020,05/03/2020 23:57:00,,,,,274549793,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/626631369695690752/ssyL3pbX_normal.jpg,429,305,Vancouver,http://twitter.com/1mcg8/statuses/1235715970770984961,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""KimPerrotta57"",""name"":""Kim Perrotta"",""id"":787386727,""id_str"":""787386727"",""indices"":[3,17]}],""urls"":[]}"
1235715962394931201,terraconcern,Professor Will Steffen gave talk in Goulburn last night #ClimateChange 2020 “why we have an emergency”. Organised by Citizens’ Climate Lobby. Around 100 adults present heard scientific evidence supporting drastic action cutting emissions desperately required! #ClimateEmergency https://t.co/A4ycEltTX8,Thu Mar 05 23:56:58 +0000 2020,05/03/2020 23:56:58,,,,,1076726631195041792,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1077076958872096769/hgt7AdGH_normal.jpg,57,20,,http://twitter.com/terraconcern/statuses/1235715962394931201,"{""hashtags"":[{""text"":""ClimateChange"",""indices"":[56,70]},{""text"":""ClimateEmergency"",""indices"":[260,277]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1235715954622881800,""id_str"":""1235715954622881792"",""indices"":[278,301],""media_url"":""http://pbs.twimg.com/tweet_video_thumb/ESYlHRaUYAA8isL.jpg"",""media_url_https"":""https://pbs.twimg.com/tweet_video_thumb/ESYlHRaUYAA8isL.jpg"",""url"":""https://t.co/A4ycEltTX8"",""display_url"":""pic.twitter.com/A4ycEltTX8"",""expanded_url"":""https://twitter.com/terraconcern/status/1235715962394931201/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":498,""h"":280,""resize"":""fit""},""small"":{""w"":498,""h"":280,""resize"":""fit""},""large"":{""w"":498,""h"":280,""resize"":""fit""}}}]}"
1235715934570020865,jadsonhs,"RT @ThiagoMaia2503: Once again #Antarctica has been showing a positive trend of ice increase.
The average for February 1999 to 2019, which is 3.15 km² x 10 ^ 6, exceeds the NOAA average of 3.08 km² x 10 ^ 6 from 1981 to 2010.
Although that to me is stability!
#climatehoax #ClimateChange #AGW https://t.co/ymngHPdFKs",Thu Mar 05 23:56:51 +0000 2020,05/03/2020 23:56:51,,,,,406534074,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1028634605581217793/CDKc25-2_normal.jpg,148,390,"Espírito Santo, Brasil",http://twitter.com/jadsonhs/statuses/1235715934570020865,"{""hashtags"":[{""text"":""Antarctica"",""indices"":[31,42]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ThiagoMaia2503"",""name"":""Thiago Maia"",""id"":437052580,""id_str"":""437052580"",""indices"":[3,18]}],""urls"":[]}"
1235715923610394626,Wimhall_Zelemmu,"RT @ThiagoMaia2503: Once again #Antarctica has been showing a positive trend of ice increase.
The average for February 1999 to 2019, which is 3.15 km² x 10 ^ 6, exceeds the NOAA average of 3.08 km² x 10 ^ 6 from 1981 to 2010.
Although that to me is stability!
#climatehoax #ClimateChange #AGW https://t.co/ymngHPdFKs",Thu Mar 05 23:56:49 +0000 2020,05/03/2020 23:56:49,,,,,170906911,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1192998662399516672/56XHz7ip_normal.jpg,63,151,Rio Grande do Sul,http://twitter.com/Wimhall_Zelemmu/statuses/1235715923610394626,"{""hashtags"":[{""text"":""Antarctica"",""indices"":[31,42]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ThiagoMaia2503"",""name"":""Thiago Maia"",""id"":437052580,""id_str"":""437052580"",""indices"":[3,18]}],""urls"":[]}"
1235715901426552833,jurylady5,"RT @EarthHeroOrg: Berkeley, California bans natural gas in new homes. The burning of natural gas (really mostly methane) is baking our shared planet. It polluted the air when it is taken from underground and when it is burned. #ClimateChange https://t.co/jRw1V1XCzx",Thu Mar 05 23:56:44 +0000 2020,05/03/2020 23:56:44,,,,,425580734,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",http://pbs.twimg.com/profile_images/1703995717/IMG00257-20110618-1653_normal.jpg,16262,17889,Southern hemisphere,http://twitter.com/jurylady5/statuses/1235715901426552833,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""EarthHeroOrg"",""name"":""Earth Hero"",""id"":832334742515220500,""id_str"":""832334742515220480"",""indices"":[3,16]}],""urls"":[]}"
1235715874306183169,LevisBecker,"RT @ElkeBabiuk: Can we do this in Canada?

Luxembourg becomes first country to make public transport free

“The main reason is to have a better quality of mobility, and then the side reason is clearly also environmental issues.”

#ClimateChange #cdnpoli #publictransport
https://t.co/xXo985mmnn",Thu Mar 05 23:56:37 +0000 2020,05/03/2020 23:56:37,,,,,940953849426268161,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/940956507197378560/1TKczhA4_normal.jpg,860,1150,"Kitchener, Ontario",http://twitter.com/LevisBecker/statuses/1235715874306183169,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""ElkeBabiuk"",""name"":""Elke Babiuk"",""id"":86650800,""id_str"":""86650800"",""indices"":[3,14]}],""urls"":[]}"
1235715869629542400,wprainbird,"RT @jennymcallister: In 7 years of the Abbott/Turnbull/Morrison government, they have not asked Treasury to model the economic consequences of their current #climatechange trajectory (more than 3 degrees of warming). #auspol #estimates",Thu Mar 05 23:56:36 +0000 2020,05/03/2020 23:56:36,,,,,700542920449871873,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,102,93,,http://twitter.com/wprainbird/statuses/1235715869629542400,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""jennymcallister"",""name"":""Senator Jenny McAllister"",""id"":44288405,""id_str"":""44288405"",""indices"":[3,19]}],""urls"":[]}"
1235715834007310338,aileenwalsh16,"RT @EarthHeroOrg: Berkeley, California bans natural gas in new homes. The burning of natural gas (really mostly methane) is baking our shared planet. It polluted the air when it is taken from underground and when it is burned. #ClimateChange https://t.co/jRw1V1XCzx",Thu Mar 05 23:56:27 +0000 2020,05/03/2020 23:56:27,,,,,3024513774,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1206032443225985024/UvW7wrSj_normal.jpg,732,1650,"Melbourne, Victoria",http://twitter.com/aileenwalsh16/statuses/1235715834007310338,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""EarthHeroOrg"",""name"":""Earth Hero"",""id"":832334742515220500,""id_str"":""832334742515220480"",""indices"":[3,16]}],""urls"":[]}"
1235715830907670529,THE_Russell,"RT @m0urningstar_: When even the Tories think our government is being extreme, you know we're screwed.

#auspol
#ClimateChange
#LosingTheClassWar https://t.co/C5fNv8OcEu",Thu Mar 05 23:56:27 +0000 2020,05/03/2020 23:56:27,,,,,53751609,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/556334577745027073/X_6ztGkv_normal.jpeg,7456,7201,"Brisbane, Australia",http://twitter.com/THE_Russell/statuses/1235715830907670529,"{""hashtags"":[{""text"":""auspol"",""indices"":[104,111]},{""text"":""ClimateChange"",""indices"":[112,126]}],""symbols"":[],""user_mentions"":[{""screen_name"":""m0urningstar_"",""name"":""Gough Kerr"",""id"":1165053731315957800,""id_str"":""1165053731315957762"",""indices"":[3,17]}],""urls"":[]}"
1235715783931510784,aileenwalsh16,"RT @SameeraSavarala: When a virus hits the world, we listen to doctors and scientists. We understand the value of medicine and health. 
For the #ClimateCrisis we must do the same. Listen to scientists. Understand the value of solutions and planetary and human health. #COVID19 #ClimateChange",Thu Mar 05 23:56:16 +0000 2020,05/03/2020 23:56:16,,,,,3024513774,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1206032443225985024/UvW7wrSj_normal.jpg,732,1650,"Melbourne, Victoria",http://twitter.com/aileenwalsh16/statuses/1235715783931510784,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""SameeraSavarala"",""name"":""Sameera Savarala"",""id"":557109347,""id_str"":""557109347"",""indices"":[3,19]}],""urls"":[]}"
